"id","decisionnum","deckl","deckr","pair","deckchoice","effort_type","prog_type","effchoice","progchoice"
"A2196WCNDZULFS",58,"deck1","deck6","1-6",76,"LH","NoProg_Prog",0,0
"A2196WCNDZULFS",59,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"A2196WCNDZULFS",60,"deck1","deck5","1-5",76,"LM","NoProg_Prog",0,0
"A21T5PHYK22HR9",1,"deck3","deck5","3-5",76,"MH","Prog_NoProg",1,0
"A21T5PHYK22HR9",2,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A21T5PHYK22HR9",3,"deck4","deck2","2-4",82,"LM","Prog_NoProg",1,0
"A21T5PHYK22HR9",4,"deck4","deck5","4-5",82,"LM","Prog_Prog",1,1
"A21T5PHYK22HR9",5,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A21T5PHYK22HR9",6,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"A21T5PHYK22HR9",7,"deck5","deck4","4-5",76,"LM","Prog_Prog",1,1
"A21T5PHYK22HR9",8,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"A21T5PHYK22HR9",9,"deck3","deck2","2-3",76,"MH","NoProg_NoProg",1,0
"A21T5PHYK22HR9",10,"deck1","deck4","1-4",76,"LL","NoProg_Prog",NA,0
"A21T5PHYK22HR9",11,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"A21T5PHYK22HR9",12,"deck4","deck2","2-4",82,"LM","Prog_NoProg",1,0
"A21T5PHYK22HR9",13,"deck1","deck2","1-2",76,"LM","NoProg_NoProg",0,0
"A21T5PHYK22HR9",14,"deck6","deck4","4-6",76,"LH","Prog_Prog",1,1
"A21T5PHYK22HR9",15,"deck1","deck5","1-5",76,"LM","NoProg_Prog",0,0
"A21T5PHYK22HR9",16,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A21T5PHYK22HR9",17,"deck3","deck1","1-3",76,"LH","NoProg_NoProg",1,0
"A21T5PHYK22HR9",18,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"A21T5PHYK22HR9",19,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A21T5PHYK22HR9",20,"deck3","deck6","3-6",76,"HH","NoProg_Prog",NA,0
"A21T5PHYK22HR9",21,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"A21T5PHYK22HR9",22,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A21T5PHYK22HR9",23,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A21T5PHYK22HR9",24,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A21T5PHYK22HR9",25,"deck4","deck5","4-5",82,"LM","Prog_Prog",1,1
"A21T5PHYK22HR9",26,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A21T5PHYK22HR9",27,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"A21T5PHYK22HR9",28,"deck6","deck3","3-6",76,"HH","NoProg_Prog",NA,1
"A21T5PHYK22HR9",29,"deck4","deck1","1-4",76,"LL","NoProg_Prog",NA,1
"A21T5PHYK22HR9",30,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"A21T5PHYK22HR9",31,"deck4","deck1","1-4",76,"LL","NoProg_Prog",NA,1
"A21T5PHYK22HR9",32,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A21T5PHYK22HR9",33,"deck6","deck1","1-6",76,"LH","NoProg_Prog",1,1
"A21T5PHYK22HR9",34,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A21T5PHYK22HR9",35,"deck3","deck5","3-5",76,"MH","Prog_NoProg",1,0
"A21T5PHYK22HR9",36,"deck6","deck1","1-6",76,"LH","NoProg_Prog",1,1
"A21T5PHYK22HR9",37,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A21T5PHYK22HR9",38,"deck2","deck3","2-3",76,"MH","NoProg_NoProg",0,0
"A21T5PHYK22HR9",39,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A21T5PHYK22HR9",40,"deck4","deck6","4-6",82,"LH","Prog_Prog",1,1
"A21T5PHYK22HR9",41,"deck3","deck6","3-6",76,"HH","NoProg_Prog",NA,0
"A21T5PHYK22HR9",42,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A21T5PHYK22HR9",43,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A21T5PHYK22HR9",44,"deck5","deck3","3-5",76,"MH","Prog_NoProg",0,1
"A21T5PHYK22HR9",45,"deck3","deck1","1-3",76,"LH","NoProg_NoProg",1,0
"A21T5PHYK22HR9",46,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"A21T5PHYK22HR9",47,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A21T5PHYK22HR9",48,"deck1","deck6","1-6",76,"LH","NoProg_Prog",0,0
"A21T5PHYK22HR9",49,"deck5","deck1","1-5",76,"LM","NoProg_Prog",1,1
"A21T5PHYK22HR9",50,"deck1","deck5","1-5",76,"LM","NoProg_Prog",0,0
"A21T5PHYK22HR9",51,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
"A21T5PHYK22HR9",52,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"A21T5PHYK22HR9",53,"deck6","deck2","2-6",76,"MH","NoProg_Prog",1,1
"A21T5PHYK22HR9",54,"deck6","deck5","5-6",76,"MH","Prog_Prog",1,1
"A21T5PHYK22HR9",55,"deck2","deck6","2-6",76,"MH","NoProg_Prog",0,0
"A21T5PHYK22HR9",56,"deck6","deck3","3-6",76,"HH","NoProg_Prog",NA,1
"A21T5PHYK22HR9",57,"deck5","deck3","3-5",76,"MH","Prog_NoProg",0,1
"A21T5PHYK22HR9",58,"deck2","deck3","2-3",76,"MH","NoProg_NoProg",0,0
"A21T5PHYK22HR9",59,"deck2","deck1","1-2",76,"LM","NoProg_NoProg",1,0
"A21T5PHYK22HR9",60,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"A2APG8MSLJ6G2K",1,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A2APG8MSLJ6G2K",2,"deck1","deck6","1-6",76,"LH","NoProg_Prog",0,0
"A2APG8MSLJ6G2K",3,"deck3","deck5","3-5",76,"MH","Prog_NoProg",1,0
"A2APG8MSLJ6G2K",4,"deck5","deck3","3-5",82,"MH","Prog_NoProg",1,0
"A2APG8MSLJ6G2K",5,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A2APG8MSLJ6G2K",6,"deck1","deck6","1-6",76,"LH","NoProg_Prog",0,0
"A2APG8MSLJ6G2K",7,"deck1","deck2","1-2",76,"LM","NoProg_NoProg",0,0
"A2APG8MSLJ6G2K",8,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A2APG8MSLJ6G2K",9,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A2APG8MSLJ6G2K",10,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"A2APG8MSLJ6G2K",11,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
"A2APG8MSLJ6G2K",12,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A2APG8MSLJ6G2K",13,"deck3","deck2","2-3",76,"MH","NoProg_NoProg",1,0
"A2APG8MSLJ6G2K",14,"deck6","deck2","2-6",76,"MH","NoProg_Prog",1,1
"A2APG8MSLJ6G2K",15,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"A2APG8MSLJ6G2K",16,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A2APG8MSLJ6G2K",17,"deck1","deck5","1-5",76,"LM","NoProg_Prog",0,0
"A2APG8MSLJ6G2K",18,"deck3","deck6","3-6",76,"HH","NoProg_Prog",NA,0
"A2APG8MSLJ6G2K",19,"deck5","deck6","5-6",82,"MH","Prog_Prog",1,1
"A2APG8MSLJ6G2K",20,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"A2APG8MSLJ6G2K",21,"deck3","deck1","1-3",76,"LH","NoProg_NoProg",1,0
"A2APG8MSLJ6G2K",22,"deck6","deck5","5-6",76,"MH","Prog_Prog",1,1
"A2APG8MSLJ6G2K",23,"deck3","deck6","3-6",76,"HH","NoProg_Prog",NA,0
"A2APG8MSLJ6G2K",24,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"A2APG8MSLJ6G2K",25,"deck4","deck1","1-4",76,"LL","NoProg_Prog",NA,1
"A2APG8MSLJ6G2K",26,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"A2APG8MSLJ6G2K",27,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"A2APG8MSLJ6G2K",28,"deck1","deck4","1-4",76,"LL","NoProg_Prog",NA,0
"A2APG8MSLJ6G2K",29,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A2APG8MSLJ6G2K",30,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"A2APG8MSLJ6G2K",31,"deck5","deck6","5-6",82,"MH","Prog_Prog",1,1
"A2APG8MSLJ6G2K",32,"deck3","deck5","3-5",76,"MH","Prog_NoProg",1,0
"A2APG8MSLJ6G2K",33,"deck2","deck3","2-3",82,"MH","NoProg_NoProg",1,0
"A2APG8MSLJ6G2K",34,"deck4","deck1","1-4",76,"LL","NoProg_Prog",NA,1
"A2APG8MSLJ6G2K",35,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A2APG8MSLJ6G2K",36,"deck2","deck3","2-3",82,"MH","NoProg_NoProg",1,0
"A2APG8MSLJ6G2K",37,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A2APG8MSLJ6G2K",38,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A2APG8MSLJ6G2K",39,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A2APG8MSLJ6G2K",40,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"A2APG8MSLJ6G2K",41,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A2APG8MSLJ6G2K",42,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A2APG8MSLJ6G2K",43,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"A2APG8MSLJ6G2K",44,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"A2APG8MSLJ6G2K",45,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A2APG8MSLJ6G2K",46,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A2APG8MSLJ6G2K",47,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A2APG8MSLJ6G2K",48,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"A2APG8MSLJ6G2K",49,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"A2APG8MSLJ6G2K",50,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A2APG8MSLJ6G2K",51,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"A2APG8MSLJ6G2K",52,"deck6","deck1","1-6",82,"LH","NoProg_Prog",0,0
"A2APG8MSLJ6G2K",53,"deck1","deck5","1-5",76,"LM","NoProg_Prog",0,0
"A2APG8MSLJ6G2K",54,"deck5","deck3","3-5",82,"MH","Prog_NoProg",1,0
"A2APG8MSLJ6G2K",55,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"A2APG8MSLJ6G2K",56,"deck1","deck2","1-2",76,"LM","NoProg_NoProg",0,0
"A2APG8MSLJ6G2K",57,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
"A2APG8MSLJ6G2K",58,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A2APG8MSLJ6G2K",59,"deck1","deck3","1-3",82,"LH","NoProg_NoProg",1,0
"A2APG8MSLJ6G2K",60,"deck3","deck2","2-3",76,"MH","NoProg_NoProg",1,0
"A2ATBS6XTIZE89",1,"deck5","deck3","3-5",76,"MH","Prog_NoProg",0,1
"A2ATBS6XTIZE89",2,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"A2ATBS6XTIZE89",3,"deck1","deck2","1-2",76,"LM","NoProg_NoProg",0,0
"A2ATBS6XTIZE89",4,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A2ATBS6XTIZE89",5,"deck6","deck3","3-6",82,"HH","NoProg_Prog",NA,0
"A2ATBS6XTIZE89",6,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A2ATBS6XTIZE89",7,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A2ATBS6XTIZE89",8,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A2ATBS6XTIZE89",9,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"A2ATBS6XTIZE89",10,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A2ATBS6XTIZE89",11,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A2ATBS6XTIZE89",12,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A2ATBS6XTIZE89",13,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"A2ATBS6XTIZE89",14,"deck1","deck6","1-6",76,"LH","NoProg_Prog",0,0
"A2ATBS6XTIZE89",15,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"A2ATBS6XTIZE89",16,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"A2ATBS6XTIZE89",17,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A2ATBS6XTIZE89",18,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"A2ATBS6XTIZE89",19,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A2ATBS6XTIZE89",20,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A2ATBS6XTIZE89",21,"deck6","deck1","1-6",76,"LH","NoProg_Prog",1,1
"A2ATBS6XTIZE89",22,"deck6","deck3","3-6",76,"HH","NoProg_Prog",NA,1
"A2ATBS6XTIZE89",23,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"A2ATBS6XTIZE89",24,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A2ATBS6XTIZE89",25,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A2ATBS6XTIZE89",26,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A2ATBS6XTIZE89",27,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"A2ATBS6XTIZE89",28,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A2ATBS6XTIZE89",29,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"A2ATBS6XTIZE89",30,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A2ATBS6XTIZE89",31,"deck2","deck3","2-3",76,"MH","NoProg_NoProg",0,0
"A2ATBS6XTIZE89",32,"deck1","deck5","1-5",76,"LM","NoProg_Prog",0,0
"A2ATBS6XTIZE89",33,"deck4","deck1","1-4",76,"LL","NoProg_Prog",NA,1
"A2ATBS6XTIZE89",34,"deck3","deck5","3-5",76,"MH","Prog_NoProg",1,0
"A2ATBS6XTIZE89",35,"deck1","deck5","1-5",76,"LM","NoProg_Prog",0,0
"A2ATBS6XTIZE89",36,"deck5","deck6","5-6",82,"MH","Prog_Prog",1,1
"A2ATBS6XTIZE89",37,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A2ATBS6XTIZE89",38,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A2ATBS6XTIZE89",39,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"A2ATBS6XTIZE89",40,"deck2","deck3","2-3",76,"MH","NoProg_NoProg",0,0
"A2ATBS6XTIZE89",41,"deck2","deck1","1-2",82,"LM","NoProg_NoProg",0,0
"A2ATBS6XTIZE89",42,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"A2ATBS6XTIZE89",43,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"A2ATBS6XTIZE89",44,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
"A2ATBS6XTIZE89",45,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"A2ATBS6XTIZE89",46,"deck5","deck3","3-5",76,"MH","Prog_NoProg",0,1
"A2ATBS6XTIZE89",47,"deck6","deck1","1-6",76,"LH","NoProg_Prog",1,1
"A2ATBS6XTIZE89",48,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A2ATBS6XTIZE89",49,"deck6","deck2","2-6",76,"MH","NoProg_Prog",1,1
"A2ATBS6XTIZE89",50,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A2ATBS6XTIZE89",51,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
"A2ATBS6XTIZE89",52,"deck5","deck1","1-5",82,"LM","NoProg_Prog",0,0
"A2ATBS6XTIZE89",53,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"A2ATBS6XTIZE89",54,"deck6","deck5","5-6",76,"MH","Prog_Prog",1,1
"A2ATBS6XTIZE89",55,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A2ATBS6XTIZE89",56,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A2ATBS6XTIZE89",57,"deck4","deck1","1-4",76,"LL","NoProg_Prog",NA,1
"A2ATBS6XTIZE89",58,"deck2","deck5","2-5",82,"MM","NoProg_Prog",NA,1
"A2ATBS6XTIZE89",59,"deck1","deck6","1-6",76,"LH","NoProg_Prog",0,0
"A2ATBS6XTIZE89",60,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"A2FGKKWP33DFWS",1,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"A2FGKKWP33DFWS",2,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"A2FGKKWP33DFWS",3,"deck2","deck5","2-5",76,"MM","NoProg_Prog",NA,0
"A2FGKKWP33DFWS",4,"deck4","deck3","3-4",82,"LH","Prog_NoProg",1,0
"A2FGKKWP33DFWS",5,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"A2FGKKWP33DFWS",6,"deck6","deck4","4-6",82,"LH","Prog_Prog",0,1
"A2FGKKWP33DFWS",7,"deck5","deck3","3-5",82,"MH","Prog_NoProg",1,0
"A2FGKKWP33DFWS",8,"deck5","deck3","3-5",76,"MH","Prog_NoProg",0,1
"A2FGKKWP33DFWS",9,"deck3","deck6","3-6",82,"HH","NoProg_Prog",NA,1
"A2FGKKWP33DFWS",10,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A2FGKKWP33DFWS",11,"deck2","deck3","2-3",76,"MH","NoProg_NoProg",0,0
"A2FGKKWP33DFWS",12,"deck3","deck1","1-3",76,"LH","NoProg_NoProg",1,0
"A2FGKKWP33DFWS",13,"deck1","deck4","1-4",76,"LL","NoProg_Prog",NA,0
"A2FGKKWP33DFWS",14,"deck5","deck4","4-5",76,"LM","Prog_Prog",1,1
"A2FGKKWP33DFWS",15,"deck2","deck5","2-5",76,"MM","NoProg_Prog",NA,0
"A2FGKKWP33DFWS",16,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
"A2FGKKWP33DFWS",17,"deck6","deck5","5-6",76,"MH","Prog_Prog",1,1
"A2FGKKWP33DFWS",18,"deck2","deck1","1-2",76,"LM","NoProg_NoProg",1,0
"A2FGKKWP33DFWS",19,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"A2FGKKWP33DFWS",20,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"A2FGKKWP33DFWS",21,"deck2","deck4","2-4",82,"LM","Prog_NoProg",0,1
"A2FGKKWP33DFWS",22,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A2FGKKWP33DFWS",23,"deck4","deck6","4-6",76,"LH","Prog_Prog",0,1
"A2FGKKWP33DFWS",24,"deck5","deck1","1-5",76,"LM","NoProg_Prog",1,1
"A2FGKKWP33DFWS",25,"deck3","deck2","2-3",76,"MH","NoProg_NoProg",1,0
"A2FGKKWP33DFWS",26,"deck6","deck3","3-6",76,"HH","NoProg_Prog",NA,1
"A2FGKKWP33DFWS",27,"deck6","deck2","2-6",76,"MH","NoProg_Prog",1,1
"A2FGKKWP33DFWS",28,"deck2","deck6","2-6",76,"MH","NoProg_Prog",0,0
"A2FGKKWP33DFWS",29,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"A2FGKKWP33DFWS",30,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"A2FGKKWP33DFWS",31,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"A2FGKKWP33DFWS",32,"deck3","deck1","1-3",76,"LH","NoProg_NoProg",1,0
"A2FGKKWP33DFWS",33,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"A2FGKKWP33DFWS",34,"deck1","deck5","1-5",76,"LM","NoProg_Prog",0,0
"A2FGKKWP33DFWS",35,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A2FGKKWP33DFWS",36,"deck1","deck2","1-2",76,"LM","NoProg_NoProg",0,0
"A2FGKKWP33DFWS",37,"deck3","deck4","3-4",82,"LH","Prog_NoProg",0,1
"A2FGKKWP33DFWS",38,"deck6","deck4","4-6",76,"LH","Prog_Prog",1,1
"A2FGKKWP33DFWS",39,"deck1","deck5","1-5",76,"LM","NoProg_Prog",0,0
"A2FGKKWP33DFWS",40,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"A2FGKKWP33DFWS",41,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A2FGKKWP33DFWS",42,"deck6","deck1","1-6",76,"LH","NoProg_Prog",1,1
"A2FGKKWP33DFWS",43,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A2FGKKWP33DFWS",44,"deck3","deck5","3-5",76,"MH","Prog_NoProg",1,0
"A2FGKKWP33DFWS",45,"deck2","deck4","2-4",76,"LM","Prog_NoProg",1,0
"A2FGKKWP33DFWS",46,"deck1","deck6","1-6",76,"LH","NoProg_Prog",0,0
"A2FGKKWP33DFWS",47,"deck3","deck4","3-4",76,"LH","Prog_NoProg",1,0
"A2FGKKWP33DFWS",48,"deck6","deck1","1-6",76,"LH","NoProg_Prog",1,1
"A2FGKKWP33DFWS",49,"deck6","deck2","2-6",76,"MH","NoProg_Prog",1,1
"A2FGKKWP33DFWS",50,"deck5","deck1","1-5",76,"LM","NoProg_Prog",1,1
"A2FGKKWP33DFWS",51,"deck4","deck1","1-4",82,"LL","NoProg_Prog",NA,0
"A2FGKKWP33DFWS",52,"deck1","deck4","1-4",76,"LL","NoProg_Prog",NA,0
"A2FGKKWP33DFWS",53,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"A2FGKKWP33DFWS",54,"deck2","deck3","2-3",76,"MH","NoProg_NoProg",0,0
"A2FGKKWP33DFWS",55,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
"A2FGKKWP33DFWS",56,"deck3","deck6","3-6",76,"HH","NoProg_Prog",NA,0
"A2FGKKWP33DFWS",57,"deck3","deck5","3-5",76,"MH","Prog_NoProg",1,0
"A2FGKKWP33DFWS",58,"deck2","deck1","1-2",76,"LM","NoProg_NoProg",1,0
"A2FGKKWP33DFWS",59,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A2FGKKWP33DFWS",60,"deck6","deck3","3-6",76,"HH","NoProg_Prog",NA,1
"A2S0MB5JFG8DF",1,"deck5","deck4","4-5",82,"LM","Prog_Prog",0,1
"A2S0MB5JFG8DF",2,"deck5","deck1","1-5",76,"LM","NoProg_Prog",1,1
"A2S0MB5JFG8DF",3,"deck5","deck2","2-5",82,"MM","NoProg_Prog",NA,0
"A2S0MB5JFG8DF",4,"deck2","deck3","2-3",82,"MH","NoProg_NoProg",1,0
"A2S0MB5JFG8DF",5,"deck5","deck1","1-5",76,"LM","NoProg_Prog",1,1
"A2S0MB5JFG8DF",6,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"A2S0MB5JFG8DF",7,"deck1","deck4","1-4",82,"LL","NoProg_Prog",NA,1
"A2S0MB5JFG8DF",8,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"A2S0MB5JFG8DF",9,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"A2S0MB5JFG8DF",10,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A2S0MB5JFG8DF",11,"deck6","deck5","5-6",82,"MH","Prog_Prog",0,1
"A2S0MB5JFG8DF",12,"deck3","deck2","2-3",76,"MH","NoProg_NoProg",1,0
"A2S0MB5JFG8DF",13,"deck3","deck6","3-6",76,"HH","NoProg_Prog",NA,0
"A2S0MB5JFG8DF",14,"deck6","deck1","1-6",76,"LH","NoProg_Prog",1,1
"A2S0MB5JFG8DF",15,"deck4","deck5","4-5",76,"LM","Prog_Prog",0,1
"A2S0MB5JFG8DF",16,"deck3","deck6","3-6",76,"HH","NoProg_Prog",NA,0
"A2S0MB5JFG8DF",17,"deck2","deck4","2-4",76,"LM","Prog_NoProg",1,0
"A2S0MB5JFG8DF",18,"deck4","deck3","3-4",76,"LH","Prog_NoProg",0,1
"A2S0MB5JFG8DF",19,"deck1","deck6","1-6",76,"LH","NoProg_Prog",0,0
"A2S0MB5JFG8DF",20,"deck5","deck6","5-6",76,"MH","Prog_Prog",0,1
"A2S0MB5JFG8DF",21,"deck3","deck1","1-3",76,"LH","NoProg_NoProg",1,0
"A2S0MB5JFG8DF",22,"deck4","deck1","1-4",76,"LL","NoProg_Prog",NA,1
"A2S0MB5JFG8DF",23,"deck1","deck3","1-3",76,"LH","NoProg_NoProg",0,0
"A2S0MB5JFG8DF",24,"deck5","deck4","4-5",76,"LM","Prog_Prog",1,1
"A2S0MB5JFG8DF",25,"deck5","deck3","3-5",76,"MH","Prog_NoProg",0,1
"A2S0MB5JFG8DF",26,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"A2S0MB5JFG8DF",27,"deck4","deck6","4-6",82,"LH","Prog_Prog",1,1
"A2S0MB5JFG8DF",28,"deck1","deck6","1-6",82,"LH","NoProg_Prog",1,1
"A2S0MB5JFG8DF",29,"deck3","deck2","2-3",82,"MH","NoProg_NoProg",0,0
"A2S0MB5JFG8DF",30,"deck6","deck2","2-6",76,"MH","NoProg_Prog",1,1
"A2S0MB5JFG8DF",31,"deck2","deck6","2-6",82,"MH","NoProg_Prog",1,1
"A2S0MB5JFG8DF",32,"deck1","deck5","1-5",82,"LM","NoProg_Prog",1,1
"A2S0MB5JFG8DF",33,"deck2","deck1","1-2",76,"LM","NoProg_NoProg",1,0
"A2S0MB5JFG8DF",34,"deck1","deck2","1-2",82,"LM","NoProg_NoProg",1,0
"A2S0MB5JFG8DF",35,"deck6","deck2","2-6",82,"MH","NoProg_Prog",0,0
"A2S0MB5JFG8DF",36,"deck5","deck2","2-5",76,"MM","NoProg_Prog",NA,1
"A2S0MB5JFG8DF",37,"deck3","deck1","1-3",82,"LH","NoProg_NoProg",0,0
"A2S0MB5JFG8DF",38,"deck4","deck2","2-4",76,"LM","Prog_NoProg",0,1
"A2S0MB5JFG8DF",39,"deck3","deck5","3-5",82,"MH","Prog_NoProg",0,1
"A2S0MB5JFG8DF",40,"deck2","deck4","2-4",76,"LM","Prog_NoProg",1,0
